id,site_eui
75933,48.577625
75934,33.631844
75935,65.24027
75936,143.60785
75937,139.10515
75938,107.25245
75939,87.15227
75940,72.99133
75941,119.73277
75942,108.31062
75943,102.294876
75944,96.39422
75945,185.95001
75946,84.71407
75947,100.47774
75948,122.42026
75949,71.94846
75950,307.1092
75951,171.92935
75952,128.62622
75953,197.19778
75954,120.09555
75955,100.53643
75956,49.502842
75957,50.776173
75958,43.380814
75959,186.21536
75960,65.369545
75961,94.965836
75962,96.00292
75963,72.57825
75964,51.840736
75965,74.69994
75966,90.95131
75967,192.12582
75968,94.7681
75969,65.42931
75970,85.85119
75971,38.342827
75972,166.90742
75973,72.15584
75974,52.42995
75975,75.51574
75976,118.35517
75977,43.19274
75978,18.428513
75979,11.9896965
75980,13.971863
75981,29.325432
75982,8.923981
75983,53.571587
75984,38.90937
75985,14.244362
75986,17.863941
75987,6.727737
75988,30.498024
75989,32.82434
75990,14.813074
75991,93.38861
75992,61.851566
75993,42.397194
75994,54.0102
75995,100.08972
75996,52.13425
75997,26.16253
75998,23.978172
75999,28.391115
76000,39.88488
76001,35.43098
76002,210.39206
76003,25.439583
76004,29.45903
76005,51.036884
76006,24.989214
76007,22.322254
76008,38.941746
76009,22.15134
76010,6.4348526
76011,26.597368
76012,28.531261
76013,17.296207
76014,29.148064
76015,50.486332
76016,27.676508
76017,40.82563
76018,19.386086
76019,13.252528
76020,27.102608
76021,19.59646
76022,32.95817
76023,4.12483
76024,17.29093
76025,33.73462
76026,44.93865
76027,82.62973
76028,22.68185
76029,148.4906
76030,54.703148
76031,7.805855
76032,10.927702
76033,9.116461
76034,8.109188
76035,29.63322
76036,34.71552
76037,29.26806
76038,30.565588
76039,14.276704
76040,30.93376
76041,17.190464
76042,12.911426
76043,11.081847
76044,11.734129
76045,14.909294
76046,23.931221
76047,20.531557
76048,16.3865
76049,15.456027
76050,16.291588
76051,24.289003
76052,16.321205
76053,16.20597
76054,12.8849325
76055,8.654555
76056,10.908757
76057,7.1198597
76058,13.99744
76059,14.161849
76060,28.988155
76061,18.989397
76062,41.49002
76063,3.736063
76064,12.599549
76065,22.178381
76066,25.2544
76067,11.736306
76068,16.809805
76069,12.083623
76070,33.607742
76071,11.907613
76072,73.271835
76073,39.660805
76074,89.4802
76075,56.004
76076,52.11124
76077,51.567787
76078,61.185143
76079,83.15689
76080,63.34928
76081,170.35791
76082,138.56056
76083,93.56825
76084,80.55092
76085,47.88305
76086,66.68058
76087,97.270584
76088,33.58469
76089,93.924805
76090,66.66139
76091,197.50491
76092,69.72714
76093,93.41342
76094,131.31612
76095,111.73503
76096,89.16393
76097,87.19915
76098,100.81801
76099,62.007366
76100,80.97021
76101,101.89839
76102,65.39683
76103,74.37322
76104,76.22419
76105,100.84686
76106,54.39783
76107,68.39879
76108,70.33822
76109,71.84281
76110,54.485035
76111,57.32331
76112,66.77309
76113,110.08432
76114,107.47286
76115,76.085365
76116,48.367046
76117,84.04476
76118,65.9682
76119,69.828
76120,68.75621
76121,53.74948
76122,93.69399
76123,131.32251
76124,136.18747
76125,79.42301
76126,75.00396
76127,110.32988
76128,102.84013
76129,89.05135
76130,110.33781
76131,80.81348
76132,104.732056
76133,89.89885
76134,87.41713
76135,117.45403
76136,112.88284
76137,84.470116
76138,82.499855
76139,47.20113
76140,108.045166
76141,93.02511
76142,81.31873
76143,130.58418
76144,113.77776
76145,73.328514
76146,159.91823
76147,83.85149
76148,86.582146
76149,118.62684
76150,80.51471
76151,124.004814
76152,67.38909
76153,132.91576
76154,80.45375
76155,83.86285
76156,51.924023
76157,89.704926
76158,69.27764
76159,80.09475
76160,174.98465
76161,88.506645
76162,101.32407
76163,88.004845
76164,140.93054
76165,88.583786
76166,81.6157
76167,103.459076
76168,98.11394
76169,123.20305
76170,88.32734
76171,122.44296
76172,81.097244
76173,90.35628
76174,150.6239
76175,119.29958
76176,92.31251
76177,65.68133
76178,83.86938
76179,81.68589
76180,86.710175
76181,113.96819
76182,78.702324
76183,78.97147
76184,79.79059
76185,67.26727
76186,111.68528
76187,133.80217
76188,79.03807
76189,86.6506
76190,80.68147
76191,117.11095
76192,108.65688
76193,71.22205
76194,138.36404
76195,91.01307
76196,76.56204
76197,81.53886
76198,69.43527
76199,80.11456
76200,87.98856
76201,96.48528
76202,110.77148
76203,120.71584
76204,102.299194
76205,136.92694
76206,100.36554
76207,153.1036
76208,105.95218
76209,107.72251
76210,215.82327
76211,85.33823
76212,62.27435
76213,74.535515
76214,79.05759
76215,72.907196
76216,129.04701
76217,105.63349
76218,121.709984
76219,63.215553
76220,112.7758
76221,81.59518
76222,80.68791
76223,55.099705
76224,119.556915
76225,80.478096
76226,144.71162
76227,88.004845
76228,79.74203
76229,105.45013
76230,81.95178
76231,90.77708
76232,85.080864
76233,86.42482
76234,84.33059
76235,38.54312
76236,95.800446
76237,75.07425
76238,40.82372
76239,109.482185
76240,61.08129
76241,90.81631
76242,111.31966
76243,142.96132
76244,205.8657
76245,191.09448
76246,150.26242
76247,118.109055
76248,198.01811
76249,108.143875
76250,94.54595
76251,76.98969
76252,108.26251
76253,104.775215
76254,76.03164
76255,100.55266
76256,95.33374
76257,146.95477
76258,124.94484
76259,90.01074
76260,74.73589
76261,47.616673
76262,68.75541
76263,72.59235
76264,103.8713
76265,125.05766
76266,103.5782
76267,100.88679
76268,102.00029
76269,120.29641
76270,167.2738
76271,96.36662
76272,104.267296
76273,98.36309
76274,132.01027
76275,101.054115
76276,96.593185
76277,84.80547
76278,132.65811
76279,96.34162
76280,140.02052
76281,38.528534
76282,59.76247
76283,36.913464
76284,36.77388
76285,46.78746
76286,129.20859
76287,70.623566
76288,55.721123
76289,41.51373
76290,120.34221
76291,21.81924
76292,49.17179
76293,54.97718
76294,60.80057
76295,57.696056
76296,46.606087
76297,65.17524
76298,61.876617
76299,76.38961
76300,36.401413
76301,40.404945
76302,36.570835
76303,41.042095
76304,43.59378
76305,95.15854
76306,52.8261
76307,47.948
76308,35.451454
76309,26.162615
76310,74.522514
76311,54.04699
76312,93.32642
76313,65.178
76314,86.33079
76315,61.976055
76316,113.0979
76317,101.08605
76318,102.84625
76319,96.795364
76320,63.996517
76321,81.77768
76322,119.13806
76323,83.97657
76324,101.56464
76325,104.30627
76326,73.05201
76327,64.4561
76328,103.1172
76329,65.000114
76330,76.02632
76331,66.20454
76332,70.59868
76333,104.62074
76334,70.08803
76335,102.86294
76336,69.729744
76337,106.06858
76338,87.95766
76339,60.937195
76340,87.39096
76341,70.25688
76342,123.45372
76343,38.302036
76344,60.411438
76345,111.40531
76346,74.07576
76347,104.077934
76348,62.14577
76349,25.497355
76350,57.844448
76351,92.43815
76352,68.244576
76353,52.21003
76354,76.72244
76355,78.02884
76356,74.47557
76357,51.946316
76358,78.27773
76359,52.59697
76360,125.95803
76361,61.05265
76362,56.127693
76363,59.40759
76364,19.57077
76365,36.33727
76366,78.46922
76367,50.25659
76368,42.485596
76369,113.219734
76370,87.04187
76371,69.74511
76372,60.267876
76373,64.2856
76374,45.60495
76375,133.07394
76376,16.16759
76377,90.67267
76378,62.79167
76379,42.556797
76380,59.977463
76381,78.275856
76382,42.123455
76383,59.899563
76384,41.91899
76385,34.856358
76386,47.760117
76387,61.77515
76388,150.68283
76389,60.46143
76390,45.599987
76391,46.420612
76392,81.3818
76393,90.37398
76394,30.4335
76395,10.553098
76396,38.642784
76397,47.425358
76398,19.878082
76399,46.356777
76400,48.503445
76401,102.178894
76402,79.33905
76403,84.86802
76404,57.012714
76405,54.641403
76406,88.13829
76407,82.777435
76408,106.39955
76409,105.47586
76410,96.529434
76411,49.18792
76412,69.04564
76413,89.261055
76414,73.153656
76415,94.219215
76416,73.138016
76417,78.4644
76418,42.567703
76419,79.26218
76420,71.320305
76421,87.7445
76422,92.00515
76423,84.37259
76424,84.80904
76425,63.059185
76426,465.58646
76427,108.85692
76428,100.294365
76429,83.98215
76430,74.81845
76431,88.29453
76432,91.72209
76433,92.41048
76434,96.45065
76435,85.63581
76436,75.42094
76437,53.08194
76438,53.645966
76439,78.83237
76440,68.5841
76441,71.60898
76442,82.72159
76443,87.81373
76444,83.00308
76445,99.21517
76446,70.45666
76447,86.95241
76448,108.50707
76449,62.35443
76450,78.48951
76451,83.45933
76452,58.53091
76453,71.2323
76454,65.45564
76455,107.77925
76456,83.18921
76457,36.311615
76458,61.49055
76459,58.64528
76460,90.36459
76461,56.241127
76462,31.89613
76463,55.402447
76464,87.08185
76465,79.005585
76466,85.673164
76467,57.48483
76468,86.168945
76469,55.67646
76470,70.77598
76471,86.55473
76472,33.16089
76473,88.90222
76474,158.52461
76475,82.36147
76476,75.30673
76477,52.472668
76478,60.08315
76479,75.97695
76480,84.17807
76481,40.939915
76482,52.991997
76483,111.16166
76484,41.30506
76485,57.3039
76486,58.35958
76487,65.47127
76488,60.779034
76489,61.464943
76490,70.023605
76491,72.4599
76492,83.4829
76493,83.69962
76494,81.823586
76495,51.651333
76496,79.377754
76497,69.76936
76498,75.21632
76499,61.04641
76500,60.97089
76501,61.55292
76502,66.48877
76503,58.93185
76504,62.754402
76505,68.85779
76506,59.571556
76507,57.95
76508,64.89955
76509,89.233215
76510,77.89984
76511,83.773155
76512,99.8196
76513,82.93381
76514,77.910034
76515,68.28361
76516,81.5402
76517,59.1854
76518,68.83656
76519,41.842636
76520,58.003155
76521,60.542713
76522,81.7962
76523,65.77266
76524,41.732887
76525,37.58116
76526,80.263336
76527,62.391808
76528,80.53913
76529,38.12299
76530,83.22853
76531,48.038258
76532,84.086815
76533,82.811035
76534,61.19296
76535,81.98888
76536,57.35451
76537,85.847946
76538,60.997066
76539,55.039387
76540,59.242405
76541,60.515293
76542,82.21521
76543,70.755394
76544,60.67051
76545,61.860214
76546,57.51505
76547,83.90643
76548,89.07619
76549,91.64793
76550,85.165565
76551,92.15498
76552,84.33641
76553,84.31307
76554,25.624063
76555,83.60035
76556,71.82089
76557,62.10016
76558,171.44261
76559,65.60402
76560,56.030636
76561,80.395615
76562,38.313675
76563,53.99362
76564,79.30505
76565,58.08679
76566,82.40414
76567,72.54607
76568,61.167118
76569,48.16651
76570,84.74615
76571,81.94104
76572,76.96623
76573,70.350334
76574,57.87608
76575,80.04008
76576,91.505684
76577,82.581474
76578,57.015495
76579,85.21496
76580,89.64216
76581,81.59482
76582,66.7971
76583,61.54483
76584,53.80524
76585,68.55654
76586,55.852722
76587,104.49593
76588,56.58177
76589,86.46744
76590,75.18355
76591,89.4683
76592,92.387344
76593,79.95842
76594,103.80398
76595,86.98243
76596,60.28638
76597,61.536137
76598,35.886307
76599,87.69931
76600,80.79334
76601,87.33351
76602,65.34142
76603,84.789856
76604,73.741516
76605,63.511894
76606,82.91666
76607,62.700134
76608,57.838818
76609,60.740044
76610,80.89077
76611,82.44693
76612,58.185757
76613,95.66116
76614,58.940712
76615,83.52277
76616,64.99164
76617,60.44173
76618,79.42959
76619,70.81485
76620,52.40973
76621,60.04685
76622,73.11622
76623,35.581654
76624,65.80175
76625,96.35126
76626,59.773453
76627,172.23074
76628,64.549515
76629,67.91415
76630,73.3223
76631,86.71774
76632,82.653404
76633,74.14219
76634,54.905525
76635,85.46133
76636,64.835915
76637,64.459984
76638,36.492973
76639,71.37482
76640,84.55656
76641,77.64862
76642,56.209293
76643,65.51535
76644,57.763065
76645,102.59026
76646,70.438324
76647,56.946438
76648,85.26513
76649,84.497444
76650,81.77729
76651,99.7539
76652,92.88053
76653,40.373234
76654,65.25023
76655,44.526375
76656,107.88934
76657,83.93516
76658,75.63974
76659,63.152187
76660,85.45626
76661,79.67104
76662,90.363556
76663,80.73052
76664,75.285194
76665,77.810814
76666,70.684105
76667,41.68828
76668,90.893326
76669,105.23321
76670,72.76118
76671,107.237526
76672,92.2919
76673,73.38091
76674,72.565445
76675,75.522865
76676,71.0363
76677,92.74692
76678,73.88956
76679,122.83585
76680,54.357685
76681,56.1311
76682,80.87924
76683,98.13951
76684,99.59921
76685,65.00344
76686,83.161736
76687,81.86395
76688,87.46074
76689,55.34248
76690,53.23296
76691,63.166393
76692,64.04613
76693,56.690372
76694,61.46265
76695,74.58975
76696,73.65394
76697,81.37048
76698,38.201378
76699,62.48292
76700,86.5357
76701,74.126076
76702,40.414402
76703,62.79516
76704,29.703568
76705,72.888306
76706,73.822945
76707,87.53261
76708,78.5075
76709,72.2519
76710,42.902367
76711,88.55392
76712,86.13605
76713,80.88537
76714,131.8179
76715,89.49352
76716,46.404213
76717,58.024605
76718,74.2525
76719,83.12576
76720,45.19758
76721,78.771706
76722,56.950127
76723,48.40869
76724,63.832066
76725,77.870346
76726,43.263844
76727,67.80197
76728,55.42475
76729,66.76368
76730,82.87557
76731,72.18535
76732,73.11018
76733,96.75776
76734,70.93503
76735,55.861927
76736,48.63127
76737,98.90902
76738,47.212067
76739,95.63392
76740,66.70172
76741,85.21362
76742,84.12745
76743,82.48608
76744,72.2129
76745,54.34975
76746,69.281815
76747,87.04275
76748,80.77652
76749,79.16913
76750,147.27895
76751,81.84799
76752,61.436268
76753,75.7428
76754,64.666916
76755,102.27138
76756,73.8609
76757,85.58383
76758,66.63149
76759,29.3602
76760,93.842606
76761,45.80389
76762,84.404305
76763,81.7731
76764,61.08538
76765,94.74939
76766,66.43899
76767,33.10648
76768,69.36973
76769,52.6959
76770,88.77324
76771,30.97164
76772,64.135376
76773,34.13239
76774,49.293224
76775,33.112785
76776,31.921886
76777,30.286583
76778,33.68027
76779,69.81619
76780,33.154686
76781,34.802536
76782,33.340675
76783,50.53317
76784,42.997
76785,46.230255
76786,51.577305
76787,40.38752
76788,11.72391
76789,65.75885
76790,40.01772
76791,27.190044
76792,76.95601
76793,34.75429
76794,33.66895
76795,39.145695
76796,42.636242
76797,37.103134
76798,40.291183
76799,84.94238
76800,35.505013
76801,31.50965
76802,37.408527
76803,35.40601
76804,38.54693
76805,31.22427
76806,51.807053
76807,40.66703
76808,46.322617
76809,33.55594
76810,40.13884
76811,46.82078
76812,38.845245
76813,39.036327
76814,37.311993
76815,64.10092
76816,42.337555
76817,41.412876
76818,51.665634
76819,37.39541
76820,50.02046
76821,39.734184
76822,35.68074
76823,31.654036
76824,38.68378
76825,38.352276
76826,36.16491
76827,41.555504
76828,32.77676
76829,37.662148
76830,47.90336
76831,39.732918
76832,60.899986
76833,35.09776
76834,53.437992
76835,46.756947
76836,59.204517
76837,34.80179
76838,34.62636
76839,51.417187
76840,68.299225
76841,21.116129
76842,36.11331
76843,46.295803
76844,72.50649
76845,77.65265
76846,62.032246
76847,17.356485
76848,38.390614
76849,43.056248
76850,45.373478
76851,38.883957
76852,46.786385
76853,35.509014
76854,74.604614
76855,60.33093
76856,25.5531
76857,45.750202
76858,46.922947
76859,48.607876
76860,65.08137
76861,50.52875
76862,63.71949
76863,57.151867
76864,61.45948
76865,47.159916
76866,73.199356
76867,47.80118
76868,41.698395
76869,31.399336
76870,54.45183
76871,30.70425
76872,29.724007
76873,50.51977
76874,71.93614
76875,55.04304
76876,40.823
76877,42.36885
76878,58.825882
76879,68.87505
76880,19.816984
76881,28.541187
76882,40.913074
76883,47.982445
76884,33.26539
76885,55.116253
76886,37.228413
76887,68.80563
76888,84.074875
76889,55.590435
76890,58.249672
76891,24.445282
76892,29.757847
76893,80.13301
76894,61.768192
76895,79.88278
76896,31.314417
76897,43.048096
76898,58.22691
76899,61.22286
76900,55.5894
76901,63.315414
76902,30.270636
76903,60.364017
76904,32.51699
76905,46.829857
76906,49.189304
76907,21.136898
76908,45.248886
76909,70.25919
76910,39.00442
76911,81.451324
76912,34.399273
76913,48.791862
76914,71.48006
76915,49.157715
76916,59.339684
76917,101.20719
76918,46.27872
76919,25.0715
76920,65.86178
76921,37.803356
76922,52.261093
76923,49.665325
76924,23.048208
76925,40.302116
76926,28.415556
76927,46.811623
76928,74.29741
76929,36.38491
76930,54.156635
76931,86.21293
76932,42.29017
76933,54.71878
76934,37.61173
76935,25.339182
76936,44.94673
76937,57.43693
76938,52.93548
76939,32.680458
76940,102.99679
76941,54.88032
76942,50.390278
76943,46.355183
76944,28.895893
76945,45.29916
76946,59.4824
76947,60.708282
76948,46.772896
76949,88.27788
76950,35.13427
76951,56.292957
76952,57.482677
76953,81.455475
76954,52.28897
76955,93.1162
76956,63.081276
76957,27.972189
76958,49.794186
76959,88.41161
76960,66.49644
76961,78.59979
76962,52.75279
76963,40.374043
76964,31.45259
76965,71.05747
76966,51.070694
76967,30.726349
76968,64.7497
76969,61.07081
76970,65.52668
76971,30.308992
76972,43.988537
76973,78.514694
76974,38.372013
76975,40.667015
76976,61.983437
76977,67.791534
76978,44.14955
76979,45.043915
76980,55.875553
76981,21.485184
76982,43.22194
76983,29.13921
76984,218.07542
76985,42.867264
76986,51.469738
76987,33.83424
76988,44.121937
76989,49.731644
76990,96.66619
76991,72.19292
76992,27.399216
76993,19.632479
76994,63.491673
76995,37.681644
76996,42.98405
76997,47.963936
76998,34.791767
76999,62.980488
77000,48.69892
77001,70.6555
77002,58.46349
77003,53.86875
77004,41.217236
77005,44.461655
77006,46.828236
77007,48.37463
77008,39.931328
77009,20.94646
77010,39.776943
77011,52.6026
77012,44.956577
77013,22.619349
77014,32.95427
77015,70.18602
77016,27.469297
77017,168.7324
77018,60.601265
77019,99.27905
77020,38.701702
77021,54.859177
77022,57.59054
77023,28.048862
77024,32.808006
77025,47.296413
77026,31.060865
77027,31.960186
77028,41.264828
77029,22.317005
77030,39.49801
77031,48.84686
77032,44.256104
77033,39.380577
77034,47.766586
77035,42.806667
77036,57.060337
77037,35.44846
77038,75.25007
77039,36.919018
77040,64.09084
77041,57.446083
77042,40.12892
77043,56.531826
77044,65.75307
77045,58.653896
77046,63.134853
77047,66.49261
77048,39.5561
77049,49.405235
77050,44.92299
77051,73.71414
77052,69.28608
77053,47.48577
77054,57.01826
77055,17.125284
77056,115.83422
77057,60.297997
77058,51.188946
77059,55.490723
77060,15.711885
77061,55.101635
77062,56.28454
77063,73.269646
77064,73.92621
77065,76.55457
77066,49.088417
77067,45.133556
77068,80.79219
77069,30.603746
77070,67.06066
77071,60.501324
77072,54.284664
77073,46.76285
77074,61.41034
77075,39.634697
77076,56.766373
77077,57.390873
77078,103.2353
77079,40.14512
77080,83.99301
77081,45.979237
77082,78.60009
77083,33.36057
77084,39.487778
77085,72.85277
77086,56.716557
77087,40.577137
77088,27.580849
77089,60.84509
77090,47.535465
77091,44.92183
77092,68.3216
77093,56.99301
77094,73.17056
77095,76.28472
77096,80.23931
77097,64.86105
77098,61.380695
77099,62.027233
77100,52.749645
77101,108.08167
77102,56.9299
77103,87.55643
77104,141.31592
77105,116.24951
77106,71.19493
77107,83.54547
77108,82.54476
77109,86.257515
77110,55.93421
77111,58.25145
77112,63.440098
77113,88.64998
77114,82.19873
77115,101.49828
77116,96.8537
77117,52.25345
77118,59.138542
77119,67.484024
77120,57.80226
77121,62.52012
77122,102.40289
77123,386.45538
77124,70.636055
77125,51.426266
77126,96.35489
77127,73.24917
77128,92.761955
77129,76.64588
77130,73.706184
77131,58.80239
77132,112.32649
77133,71.6354
77134,71.53246
77135,172.11201
77136,55.462074
77137,48.833107
77138,69.06171
77139,88.46516
77140,41.672485
77141,49.701447
77142,63.439194
77143,83.26776
77144,64.32324
77145,66.77586
77146,54.742355
77147,59.110603
77148,66.633255
77149,79.92753
77150,61.90297
77151,86.45023
77152,82.02183
77153,85.45851
77154,84.205345
77155,61.197655
77156,48.988663
77157,125.56161
77158,35.96546
77159,51.197937
77160,74.71074
77161,59.85138
77162,51.76317
77163,52.88447
77164,55.010727
77165,57.183163
77166,69.16464
77167,68.44096
77168,76.29275
77169,93.3966
77170,68.945755
77171,56.524986
77172,58.08004
77173,57.810852
77174,52.784874
77175,360.21347
77176,51.008846
77177,56.36249
77178,54.08981
77179,84.86534
77180,22.318405
77181,91.92069
77182,83.32432
77183,87.43832
77184,70.46853
77185,69.29605
77186,54.436493
77187,38.97025
77188,58.5954
77189,76.28473
77190,74.29406
77191,63.34664
77192,91.21805
77193,81.73384
77194,62.994133
77195,79.043335
77196,94.457016
77197,59.279167
77198,80.22146
77199,67.786606
77200,73.498436
77201,93.36368
77202,61.886074
77203,117.74917
77204,64.90178
77205,50.94906
77206,53.50178
77207,78.99354
77208,61.06588
77209,82.88061
77210,369.40512
77211,68.31175
77212,97.44922
77213,79.95369
77214,51.506138
77215,63.086018
77216,71.767746
77217,73.60797
77218,118.15271
77219,83.84565
77220,73.54042
77221,77.56588
77222,57.3583
77223,382.7751
77224,66.79147
77225,82.941246
77226,70.199356
77227,64.41046
77228,67.85691
77229,100.882416
77230,76.48777
77231,64.230995
77232,52.454338
77233,63.70014
77234,77.07582
77235,338.32477
77236,84.30116
77237,53.704895
77238,79.6603
77239,61.45339
77240,59.060577
77241,76.894264
77242,62.8841
77243,84.743805
77244,55.06427
77245,84.38415
77246,70.18522
77247,122.427185
77248,139.5255
77249,57.662956
77250,93.2796
77251,59.900948
77252,56.994907
77253,93.4
77254,96.09091
77255,61.697212
77256,61.756096
77257,86.45019
77258,68.03001
77259,63.708305
77260,65.74472
77261,90.912636
77262,53.46011
77263,83.94884
77264,58.271496
77265,51.152145
77266,53.792473
77267,83.16012
77268,86.04287
77269,68.95345
77270,62.332462
77271,78.869675
77272,56.28709
77273,72.57551
77274,56.986736
77275,45.942913
77276,51.333225
77277,72.906456
77278,40.15334
77279,105.15742
77280,46.885387
77281,84.344345
77282,78.7362
77283,61.650013
77284,64.981865
77285,70.435974
77286,55.764908
77287,63.329906
77288,92.70719
77289,56.43035
77290,64.638954
77291,68.80214
77292,77.49873
77293,369.89957
77294,87.5733
77295,55.630913
77296,69.5478
77297,77.80057
77298,81.83965
77299,50.799503
77300,85.53983
77301,77.64092
77302,50.270294
77303,61.291935
77304,59.18731
77305,52.692806
77306,71.542534
77307,76.429924
77308,54.587677
77309,409.5595
77310,73.385544
77311,134.47226
77312,83.77712
77313,86.06923
77314,96.99969
77315,61.74278
77316,120.30965
77317,45.390453
77318,75.64308
77319,70.24076
77320,125.07896
77321,68.85852
77322,57.93
77323,56.97971
77324,63.600292
77325,55.853806
77326,68.38929
77327,107.168015
77328,59.86483
77329,62.2111
77330,74.403366
77331,109.72845
77332,77.57681
77333,100.61252
77334,121.407845
77335,61.320694
77336,67.344955
77337,32.299297
77338,76.41708
77339,73.66329
77340,48.55738
77341,60.985153
77342,83.46061
77343,58.30179
77344,76.32524
77345,64.0638
77346,67.0453
77347,87.70038
77348,61.350647
77349,61.232365
77350,80.86743
77351,110.53115
77352,48.395706
77353,115.01552
77354,85.93261
77355,96.76781
77356,62.91707
77357,60.713673
77358,91.28188
77359,73.54802
77360,35.094334
77361,72.83905
77362,76.15454
77363,76.62834
77364,71.70646
77365,114.88208
77366,76.42372
77367,49.716
77368,100.89609
77369,87.406204
77370,60.982292
77371,67.86761
77372,70.762985
77373,100.57043
77374,69.29713
77375,61.66337
77376,69.34219
77377,105.679184
77378,109.805595
77379,90.53723
77380,63.105076
77381,72.525215
77382,114.41684
77383,66.09937
77384,73.06377
77385,72.70448
77386,125.35913
77387,65.64673
77388,74.86457
77389,69.75073
77390,77.927444
77391,65.949265
77392,100.29727
77393,94.34229
77394,69.91906
77395,122.38191
77396,69.98895
77397,75.30505
77398,78.954605
77399,93.25549
77400,109.785126
77401,75.87735
77402,52.554897
77403,69.03563
77404,76.67733
77405,59.3852
77406,103.62455
77407,101.05812
77408,74.72889
77409,34.173313
77410,83.711754
77411,75.651146
77412,69.21963
77413,89.25417
77414,86.83588
77415,91.50968
77416,108.62715
77417,34.067856
77418,128.4659
77419,59.151512
77420,66.106285
77421,78.62066
77422,64.38429
77423,80.84782
77424,56.398693
77425,113.649826
77426,89.77167
77427,79.65987
77428,65.10051
77429,102.97256
77430,73.23185
77431,44.592934
77432,111.18469
77433,101.76909
77434,92.06242
77435,65.536736
77436,69.43855
77437,63.2313
77438,101.31097
77439,76.059166
77440,37.32067
77441,84.9189
77442,68.499596
77443,138.20609
77444,59.220577
77445,68.20265
77446,77.97968
77447,51.41461
77448,65.21205
77449,66.28708
77450,60.579937
77451,90.67139
77452,102.60387
77453,76.78489
77454,69.151886
77455,103.47678
77456,52.45691
77457,66.11687
77458,79.45901
77459,132.65637
77460,113.71002
77461,97.80327
77462,55.008858
77463,72.79321
77464,88.67829
77465,92.48743
77466,82.58066
77467,102.6179
77468,93.40283
77469,90.52146
77470,54.46224
77471,54.26859
77472,106.84016
77473,61.630535
77474,70.87681
77475,138.49416
77476,64.85091
77477,70.87423
77478,67.095345
77479,100.3652
77480,93.71535
77481,63.08503
77482,85.261345
77483,105.88717
77484,71.33844
77485,73.64616
77486,75.96906
77487,62.957428
77488,83.42916
77489,87.80194
77490,86.77695
77491,103.63745
77492,152.88599
77493,191.44725
77494,58.45939
77495,78.678085
77496,65.06481
77497,159.8587
77498,141.80478
77499,74.67527
77500,107.16798
77501,77.810165
77502,71.070244
77503,58.78273
77504,56.883068
77505,61.96761
